frame,xc,yc,width,height,theta,no_x,no_y,ne_x,ne_y,ta_x,ta_y
106,1038.9609,190.17639,120.01428,300.95462,0.78514814,1131.9209,92.579926,1109.0286,106.348175,939.0823,255.39948
106,282.32404,565.75085,111.75517,234.71426,0.38962597,231.52635,483.26135,291.85318,497.82053,355.67383,658.21466
106,962.3093,120.636765,120.62262,315.16052,1.1629018,833.5097,187.90883,876.1659,150.32648,1079.294,39.05704
106,1117.7212,247.36176,144.23645,271.62042,0.8783363,1181.3347,145.81721,1182.349,167.84785,1045.3016,312.7736
106,271.02417,224.52444,143.41861,269.95612,0.6782939,324.83423,315.11102,186.89113,270.36075,181.36484,116.086945
107,845.6013,549.45465,139.9013,424.70657,2.0529993,1020.5562,650.56433,982.43805,625.2407,673.6818,468.97202
107,896.9092,335.62372,160.74274,409.67987,1.9323622,1086.8556,377.53424,1050.7983,367.88974,727.98016,254.14423
107,449.2881,112.69834,141.57178,280.52786,1.5136747,550.9429,88.35024,345.56107,79.57371,322.1758,68.32147
107,344.6361,676.70715,163.74222,278.66577,0.34573594,372.5477,803.9179,299.03265,767.1125,326.89844,558.2746
107,320.74094,343.49496,130.9317,217.81728,2.6048088,359.60876,245.83865,274.61444,276.36276,307.53366,427.16452
107,1160.8851,356.21924,121.75806,357.37885,0.5523157,1248.9156,214.04918,1235.9584,236.32118,1083.9275,466.46024
107,1225.9796,480.57935,125.1167,361.89554,0.68030304,1346.7845,365.55594,1324.3108,379.98978,1150.966,584.425
107,282.34482,566.0788,111.84691,233.63846,0.3945126,232.02547,484.1737,291.25998,497.806,355.42987,658.09204
107,962.24994,121.057175,120.33362,314.91354,1.1573427,833.4323,187.73616,876.0954,150.50621,1078.8066,39.132717
107,1039.2865,190.586,120.29791,299.9687,0.7876896,1133.0125,94.18646,1110.1675,106.308945,939.61237,253.6033
107,1118.3163,246.98267,143.4541,274.42365,0.8616794,1181.6595,143.36508,1183.1353,165.88844,1046.4801,312.76068
107,270.77274,224.74515,143.57246,270.05377,0.6704668,324.54395,315.5046,186.97174,270.54846,181.09679,115.77625
108,845.9022,549.05835,139.83258,422.1347,2.055977,1020.60767,648.78436,983.03125,623.75,675.92566,467.24667
108,443.5644,112.31791,139.77219,272.5102,1.5077515,507.18048,88.75621,343.3608,81.2112,360.6662,65.59834
108,896.97314,335.52966,160.3797,409.57428,1.9322064,1086.7291,378.0205,1050.8069,368.13168,728.00903,254.22995
108,344.67053,676.631,163.60342,278.7702,0.34504882,372.26434,803.8693,299.34677,767.1442,327.26385,558.1861
108,320.8347,343.3366,131.28731,218.46121,2.6038878,359.03122,245.87206,274.2063,276.14322,307.16183,427.02997
108,1160.6414,356.55112,121.45886,357.2082,0.55321455,1248.8501,214.52536,1235.9479,236.8843,1084.6484,466.49802
108,1225.6378,480.55167,125.19678,362.15338,0.6782237,1345.7361,365.0141,1323.6493,379.3545,1151.636,583.39923
108,962.1947,120.99791,119.95911,315.17377,1.1589158,833.3416,187.7892,876.23834,150.84982,1078.9579,38.8655
108,281.82422,566.1691,111.522964,233.12146,0.39770186,232.03818,484.43735,291.32983,497.86737,354.90353,658.25446
108,269.8834,225.34233,144.68092,268.22464,0.6632782,323.87207,316.05316,187.13995,270.59497,181.20056,116.91796
108,1039.9224,190.15169,121.09839,300.77603,0.78085095,1134.5667,94.35043,1110.419,106.10357,939.4267,252.03642
108,1119.8575,249.27583,136.01904,277.65338,0.858718,1187.9026,146.19318,1186.7168,166.31865,1044.9403,307.16815
109,846.427,548.6084,140.37885,421.05893,2.05027,1023.02954,645.6276,986.0181,620.60364,675.9,465.57986
109,439.63455,113.27682,140.6341,265.71582,1.5103507,392.52298,88.08855,340.71375,81.47339,467.777,63.99257
109,897.047,335.59375,160.72046,409.705,1.932138,1086.9169,378.0587,1050.7533,368.0764,728.08923,254.07924
109,344.65454,676.59814,163.58472,278.77582,0.3444554,372.01428,803.6953,299.02832,766.93,327.23416,558.0975
109,321.19406,343.3693,131.90471,217.84062,2.5953496,358.52823,246.18216,274.0333,276.38403,307.31088,426.67502
109,1160.6917,356.72015,121.26526,357.47974,0.55335355,1249.2054,214.7492,1236.1094,236.96199,1084.3801,466.71704
109,1225.6179,480.55414,125.214966,362.45486,0.68075424,1346.6445,365.045,1323.8566,379.60654,1151.5608,583.4481
109,1039.4525,189.97342,121.11102,300.7827,0.7767628,1133.6917,93.46557,1109.8384,105.45947,939.1893,252.31802
109,962.2366,121.3159,119.73395,315.1247,1.1549591,833.3669,187.61382,876.27185,151.15654,1078.4972,38.368153
109,269.60034,226.0006,141.69081,268.63745,0.67937565,322.6396,315.72995,186.98074,271.28207,180.41122,116.91226
109,281.63672,566.38684,112.348724,232.66748,0.40106595,232.32771,484.93475,290.42203,497.45712,354.49463,658.5865
109,1121.7192,248.46295,135.34131,281.55078,0.85213584,1190.8087,142.48404,1188.632,165.3345,1045.6145,307.7608
110,846.5856,548.07666,140.68848,421.9942,2.051838,1023.7702,644.743,985.5063,619.91425,674.60144,465.63657
110,436.79248,113.81318,141.14777,265.71616,1.5189992,350.68222,86.96487,340.34848,81.97096,504.2152,65.77159
110,896.9361,335.59058,160.59949,409.50122,1.9310548,1086.6499,378.06473,1050.6958,368.22266,728.00684,254.08337
110,344.5293,676.61145,163.69254,278.91595,0.34225497,372.22995,804.0329,298.98862,767.16516,326.92487,558.2568
110,321.3058,343.50284,131.93253,218.03014,2.5996358,358.63043,246.34448,273.68246,276.45993,306.43817,426.98816
110,1161.2605,357.14337,122.95715,357.58765,0.5579517,1249.9767,213.37903,1237.8413,234.47678,1083.8076,466.1273
110,1039.6467,190.03665,121.15662,300.73953,0.7764982,1133.4994,92.949646,1109.7119,104.97621,939.1614,251.99641
110,962.6797,121.85838,119.93854,314.72446,1.1526847,833.3785,187.43404,876.1517,151.65804,1078.1659,38.376923
110,1225.381,481.2833,126.19141,362.3642,0.68844837,1346.986,364.49664,1323.3768,379.78864,1151.7565,585.2711
110,281.15503,566.3453,113.10033,232.91284,0.39361945,232.70691,485.60788,290.81775,496.46616,354.7321,658.7946
110,269.66284,226.13986,141.2951,269.0202,0.69135207,321.52286,315.92508,186.8665,271.3416,180.55486,116.776505
110,1121.1971,247.39467,136.83105,282.13293,0.85366803,1186.8253,139.8804,1189.2937,164.02373,1047.378,307.50858
110,1463.7706,567.44666,131.5852,354.37305,-0.21997021,1400.6116,419.34625,1443.4065,439.76062,1520.1864,712.21497
111,846.77734,547.46466,140.48608,421.6343,2.0514545,1024.138,643.9369,985.41785,619.0131,674.6226,465.47086
111,437.27173,114.58971,142.45898,264.80814,1.503452,454.24445,86.03564,339.2799,80.968094,397.49194,64.164925
111,897.0055,335.5727,160.58392,409.67825,1.931126,1086.7045,378.21518,1050.7428,368.47433,727.9279,254.09233
111,344.6161,676.516,163.9036,278.78625,0.34391838,372.35187,803.9723,298.85745,767.1322,327.11856,558.1486
111,321.8717,343.69287,132.49658,218.19804,2.5951138,358.13565,246.61647,273.61325,276.3179,306.95273,427.08224
111,1161.2966,357.00653,123.22717,357.81873,0.55925536,1249.5962,212.66798,1237.7347,234.30891,1083.3572,466.1563
111,1039.2185,190.8044,121.29297,299.29468,0.78405255,1131.9773,93.1379,1109.2941,104.89845,940.0344,252.45996
111,1224.9775,480.9497,125.37512,363.97427,0.68047863,1346.7122,364.25137,1323.3873,379.2958,1150.6129,584.5207
111,962.5079,121.56163,119.69214,314.95453,1.1494949,833.5117,187.76842,876.62933,151.42949,1078.2477,38.04576
111,281.11792,566.27313,113.08391,233.14114,0.39444923,232.40488,485.74576,291.3746,496.20636,355.1089,658.749
111,269.3533,226.60564,138.66986,269.05087,0.6998348,319.1841,316.32007,186.3606,272.389,180.76437,116.60171
111,1120.7638,242.86447,145.1626,282.83295,0.8477511,1174.3724,131.64822,1182.2856,161.01207,1050.1195,310.33414
111,1463.9683,565.9165,131.08582,349.6247,-0.21753034,1399.5127,419.29398,1444.092,439.71796,1520.3658,709.8093
112,847.2783,547.3316,140.9267,420.95874,2.0524976,1024.2991,642.8479,987.1298,616.8251,676.23596,463.36288
112,897.1388,335.7861,160.84235,409.88873,1.9314334,1087.0238,378.53564,1051.0972,368.6114,728.07434,253.8594
112,439.4475,114.744514,144.72739,272.96222,1.504854,463.68845,86.25247,339.1131,81.373055,389.9212,65.470825
112,344.76447,676.3429,163.73544,278.5384,0.34158042,372.0433,803.4712,298.80002,767.0507,327.53427,557.9828
112,321.385,343.9914,131.41917,217.70255,2.5993366,358.705,246.79427,274.09082,276.63577,307.1182,427.35104
112,1161.4841,357.04996,123.41589,358.1353,0.5606704,1250.0187,212.36719,1238.184,234.47075,1083.6571,465.89932
112,1039.1982,190.94418,121.28528,298.39188,0.7847924,1131.6377,93.65889,1108.6794,104.87433,939.59357,252.5119
112,1225.3682,480.60992,124.97046,363.05542,0.6793036,1346.9633,363.94696,1322.987,379.37982,1149.2852,585.0335
112,962.48444,121.200066,119.72839,314.86108,1.1517154,833.5514,187.53114,877.1689,151.22906,1078.3575,37.906254
112,280.91254,566.16473,113.33273,233.38876,0.3908078,231.9007,486.271,291.86002,495.426,355.12802,658.89197
112,1120.0895,240.89189,151.24512,283.27795,0.86026716,1168.0023,128.89894,1181.2239,157.62614,1050.4972,311.6693
112,269.18222,226.74017,137.3748,270.56375,0.70228845,319.16077,317.3618,186.35042,272.72913,181.13065,116.43089
112,1464.0035,564.8476,131.43823,349.1229,-0.22304565,1397.0828,418.97684,1443.4517,438.92374,1520.5913,709.11926
113,847.55994,547.3137,141.72241,422.15283,2.0543153,1025.0747,642.6442,988.33356,615.68555,676.1765,462.96957
113,441.29083,114.02832,144.08725,281.70218,1.4981629,360.52112,91.38401,335.91293,85.13339,487.99643,67.316315
113,897.15295,335.68207,160.85168,409.88168,1.9321277,1087.0742,378.2532,1051.1156,368.44653,728.1394,253.89903
113,344.719,676.3623,163.55441,278.55365,0.34054676,371.78912,803.3126,298.69266,766.91425,327.48105,557.9513
113,321.64862,343.92334,131.49918,217.72531,2.599974,358.1358,246.65323,274.17667,276.55472,307.53052,427.50714
113,1161.452,357.09503,123.58472,358.34302,0.56105137,1249.7139,212.35602,1238.0845,234.402,1083.3762,465.9208
113,1039.0034,190.97412,121.46051,298.1364,0.78436226,1130.9559,93.647026,1108.6082,105.040764,939.6461,252.46283
113,963.1978,121.43132,118.12805,315.22577,1.1377921,833.6735,186.64856,877.41187,151.6981,1078.1505,38.002396
113,1225.0396,480.60205,124.74988,363.73022,0.67686063,1346.1212,364.10873,1322.3344,379.28815,1149.3281,584.4869
113,280.7802,566.1857,113.34039,233.1052,0.3894519,231.75325,486.43405,291.509,495.50446,354.8408,658.8258
113,1119.9585,241.19511,152.02026,284.36627,0.86237574,1166.2473,128.30829,1180.243,156.87721,1049.3484,312.13803
113,1463.8993,564.2623,131.66602,349.5858,-0.23736914,1395.0859,418.29498,1442.9686,439.29218,1522.4384,708.0945
113,268.69034,227.54974,140.19588,268.5892,0.7051878,317.9999,319.10864,184.36386,272.5488,182.593,116.11701
114,847.75824,547.44684,142.46179,423.5195,2.0528169,1025.8376,642.60706,988.7805,614.8863,676.17065,462.14456
114,897.40784,335.56882,160.70178,410.06122,1.9323035,1087.2576,378.47037,1051.6984,368.68228,728.0834,254.05504
114,441.65256,112.86964,145.16547,286.4287,1.5108795,313.03802,90.07192,335.52005,84.69686,534.8403,66.333755
114,344.6792,676.306,163.51755,278.50214,0.34083182,371.88116,803.27057,298.589,766.8094,327.3614,557.9621
114,322.09818,344.12567,132.26228,217.92201,2.5978944,357.47974,246.90648,273.55142,276.93503,306.1046,427.50394
114,1162.6475,355.5368,123.75122,362.89072,0.5114796,1248.5647,207.08363,1233.6586,233.53412,1082.1205,465.40118
114,1038.8586,191.09569,121.21759,297.65167,0.78309125,1130.8993,93.852325,1108.5477,105.15648,939.4497,252.66003
114,1118.9491,240.19746,154.94263,281.3792,0.8785915,1159.3473,127.17665,1179.1233,154.63853,1048.5438,312.26248
114,963.2451,121.82442,118.17291,314.44125,1.137959,833.814,187.21985,877.64453,152.31528,1078.1234,37.97186
114,1225.0568,481.02338,124.96973,364.42227,0.67903876,1347.4426,363.7711,1322.8038,379.38525,1148.4193,585.8054
114,280.72333,566.24536,113.34523,233.07697,0.38617772,231.67644,486.4613,291.49783,495.2012,354.78494,658.9567
114,1464.4221,564.73785,131.37,349.05508,-0.23909584,1395.539,418.66644,1443.231,440.36325,1523.1873,708.4673
114,268.4422,226.8405,139.25723,270.1609,0.69961125,317.44354,318.49353,186.42871,273.6869,181.5804,116.908455
115,847.6193,547.48145,142.15051,424.98773,2.047074,1025.9832,643.2756,989.2001,614.98987,676.1045,462.30713
115,897.39233,335.62262,160.84052,410.22528,1.9331363,1087.4332,378.2583,1051.8771,368.75452,728.1362,253.8874
115,440.22534,112.27879,147.59964,287.50415,1.511611,308.97467,89.9322,334.05518,84.67338,534.05035,62.838696
115,344.65936,676.298,163.52563,278.59796,0.34146112,371.87473,803.2092,298.43018,766.9474,327.4109,557.8964
115,1162.7639,355.4958,123.837524,363.18304,0.5107012,1248.7634,206.80275,1233.834,233.38194,1082.1821,465.6873
115,323.29993,344.20264,134.14941,217.86223,2.5942013,355.2579,247.532,273.68066,277.10916,306.242,427.4086
115,963.1228,121.87001,117.41504,314.6514,1.1332452,833.9283,187.51077,877.8943,152.40804,1077.9597,37.806404
115,1039.0671,190.85234,120.87921,297.65738,0.7834043,1131.3925,93.62643,1108.7703,105.23858,939.4741,252.68658
115,1225.4587,480.1373,124.60962,363.41388,0.6771599,1346.8083,363.4433,1322.1044,379.43158,1147.9833,585.22876
115,268.0491,226.87204,140.72974,269.06854,0.69471914,316.43173,318.94128,186.75471,274.00867,181.55104,117.18369
115,1118.9839,240.65054,153.9364,285.47366,0.85073125,1165.581,129.67917,1183.8242,155.08617,1052.8933,312.212
115,1464.1503,565.13385,131.51147,348.78677,-0.2360417,1395.6069,418.98993,1443.1871,440.81293,1523.5427,708.4292
115,280.6732,566.3145,112.77867,232.76523,0.3894295,231.91386,486.0903,291.0735,496.02823,354.3184,658.9747
116,847.4928,547.2351,141.52148,427.01077,2.0413373,1027.0828,643.2556,988.4853,615.4539,674.38135,463.42203
116,897.50244,335.3659,160.6153,410.37518,1.9337064,1087.396,378.207,1051.6613,369.03387,728.0081,254.06454
116,435.0807,111.71748,148.61295,278.41138,1.4975071,309.3497,88.53296,331.71884,83.36759,527.8385,57.86833
116,344.60565,676.2488,163.36545,278.58197,0.3393651,371.76385,803.12177,298.43436,766.91724,327.407,557.8151
116,321.12628,343.87228,130.84091,218.77263,2.6017194,358.36032,246.26086,273.84155,276.40576,305.38742,427.63293
116,1161.631,356.82294,123.864746,358.33142,0.562454,1249.5273,212.08388,1238.0974,234.55965,1082.8069,466.5653
116,1117.6267,240.33743,156.44836,282.92078,0.8562623,1158.5815,129.36948,1181.5693,153.21309,1052.4717,312.03125
116,1225.5002,479.93744,124.63965,363.22424,0.6749762,1345.9572,363.19656,1321.7351,378.94257,1148.4556,584.69745
116,963.3192,122.17639,117.32843,314.6554,1.1307074,834.1617,188.08395,877.52814,152.74419,1077.9233,37.836308
116,1039.0256,190.95749,120.86975,297.69504,0.7828946,1131.2025,93.81254,1108.7378,105.47235,939.58624,252.88174
116,268.25525,227.1171,140.36555,268.89212,0.70074344,315.41525,319.48703,186.74931,274.94858,182.41876,116.77424
116,1464.381,565.4381,131.46436,348.33444,-0.23946096,1394.8412,419.89145,1443.2898,441.4298,1524.1735,708.58777
116,280.6786,566.4301,112.76303,232.14487,0.39054137,232.4123,486.02615,290.63467,496.26657,354.0601,658.9157
117,847.1266,546.83154,141.70245,428.61902,2.0362127,1027.8223,642.2121,988.3519,614.39777,672.80023,463.8797
117,433.24835,111.8863,149.07474,273.6738,1.4836146,447.6118,85.35742,331.38486,80.40007,384.54095,56.190742
117,897.6249,335.22647,160.65778,410.37152,1.9354706,1087.6483,377.30597,1051.2373,368.8979,728.0949,254.10725
117,344.6753,676.3645,163.78928,278.59338,0.34062374,372.20352,803.4121,298.36505,767.0093,327.1079,558.0228
117,322.5152,343.9745,132.22574,218.38235,2.6011968,357.4277,247.20679,273.79324,276.76266,305.98758,427.33533
117,1161.6638,356.73413,123.96167,358.45966,0.5622823,1249.9916,211.87668,1238.593,234.47934,1083.1421,466.6293
117,1225.6221,479.19922,124.533325,361.83597,0.67578393,1345.3481,363.1714,1321.408,378.39987,1147.6987,584.74603
117,1117.4739,240.62726,156.23352,286.17496,0.8587223,1159.9971,128.77623,1182.6165,153.16592,1053.1968,312.64066
117,963.69244,122.30668,116.60962,314.6342,1.1206654,834.89136,189.16342,877.6592,153.47635,1077.8517,37.855446
117,267.74344,228.16649,142.17729,268.74832,0.6991827,314.81076,322.14606,184.91765,275.4963,184.52176,116.35118
117,1039.2982,191.19725,121.20825,297.22064,0.78334683,1131.1295,93.61773,1108.3414,105.58863,938.85376,252.91986
117,280.64185,566.6223,113.135315,231.86255,0.3882612,232.77148,485.92212,290.03293,496.53882,353.70712,658.97107
117,1464.9736,565.8455,131.50232,348.29562,-0.2419216,1394.874,420.6154,1442.9397,441.63818,1524.9705,708.86304
117,1304.6323,692.9519,177.47742,401.30606,0.028533459,1353.6913,513.5716,1360.1315,553.9697,1316.052,874.11194
118,846.63074,546.4561,141.9729,429.1293,2.0305967,1027.9218,641.2595,988.5613,613.6995,671.84607,463.86795
118,430.94678,112.061165,147.84622,274.56946,1.4691054,459.40125,87.50269,328.2699,81.22918,368.87784,56.681095
118,897.70105,335.34387,160.69183,410.33643,1.9344,1087.6167,377.63477,1051.4633,368.97763,728.2688,254.13434
118,344.62955,676.35535,163.57593,278.39343,0.34092668,372.17563,803.12616,298.3784,766.8614,327.30255,558.0195
118,1117.4166,240.35796,157.36597,285.19287,0.859692,1156.9088,128.80788,1180.9965,150.82951,1053.7203,311.70895
118,1161.623,356.6754,124.02869,358.17047,0.5630548,1250.0254,212.41,1238.2719,234.73727,1082.745,466.86548
118,323.5384,344.25665,134.32199,217.60391,2.5860634,355.73044,248.47462,273.69183,277.75397,306.2035,426.74924
118,1225.6572,479.08444,124.32678,361.73615,0.67489964,1345.1042,362.8736,1321.1929,378.38614,1147.2759,585.0423
118,964.06256,122.36879,115.61426,315.56317,1.1054338,835.2173,191.50076,876.05884,153.61969,1075.9196,38.685658
118,267.0728,228.50269,142.72595,268.15384,0.6982491,313.84,323.20032,185.11551,276.21292,184.54097,116.7291
118,280.66278,566.74567,112.56888,231.02734,0.38949367,232.8018,485.77402,289.18085,497.66238,353.20743,658.89734
118,1039.2089,191.47955,121.47632,296.40424,0.7848801,1130.6135,94.10876,1108.0149,105.837135,938.31116,252.57005
118,1465.1943,565.61304,131.6283,348.21008,-0.24440007,1394.1887,420.8688,1442.7616,442.15973,1525.1866,708.44226
118,1305.0476,692.89966,176.68774,402.07306,0.028654695,1357.6858,511.85178,1360.515,553.41125,1310.1521,874.13745
119,846.14355,546.4272,142.04865,429.85522,2.0235748,1028.499,640.34796,988.39685,612.6538,671.0111,463.92142
119,428.74124,112.19627,146.83862,270.9591,1.4573103,492.50897,85.866425,326.3336,79.94906,333.14346,56.572453
119,897.6255,335.54962,161.1836,410.1652,1.9342593,1087.6387,377.30127,1051.9827,368.82498,728.4271,253.98877
119,344.58493,676.3672,163.47913,278.38855,0.3412074,372.21323,803.23114,298.40012,766.76624,327.15118,558.07794
119,323.00388,344.19467,133.46082,217.73236,2.5911908,355.8343,248.357,273.5789,277.78488,306.45618,426.8423
119,1161.6829,356.63165,123.7511,358.03143,0.56381965,1250.3553,212.33867,1238.4823,235.07556,1082.8589,466.99005
119,1118.1953,241.30225,153.79944,286.18933,0.84704125,1161.3253,128.76158,1182.8462,151.72281,1054.6501,311.3432
119,266.8544,231.39651,144.58925,267.8464,0.7467722,310.31033,324.02402,184.46739,279.03363,182.8795,115.99887
119,964.1492,122.441986,115.234314,315.62537,1.103362,835.38196,191.8301,876.45807,153.94714,1075.9642,38.68721
119,1225.7556,479.0774,124.39368,361.7114,0.6744994,1345.0018,362.58084,1321.3613,378.42264,1147.5664,584.91943
119,280.7456,566.8625,112.75836,230.79135,0.387453,233.0431,485.65707,288.18204,498.1604,352.54166,658.89124
119,1039.1252,191.4881,121.47394,296.46933,0.7828646,1130.5046,93.84516,1107.7302,105.42214,937.9313,252.87433
119,1465.0369,565.6593,131.5747,347.89816,-0.24429232,1394.6959,420.92114,1442.6887,442.60022,1526.089,707.49176
119,1305.124,692.6614,172.40137,402.89804,0.028018236,1358.9655,510.65164,1359.9622,553.8121,1307.9147,875.29486
120,845.71423,546.3963,142.21808,429.85474,2.0206873,1029.1321,638.2579,988.6034,611.479,670.1814,464.15707
120,429.80783,112.23341,146.49963,269.20166,1.443282,507.4991,84.80498,326.83414,79.38426,319.77054,56.57457
120,898.31244,335.15747,161.15698,410.82422,1.9334747,1088.1554,377.6725,1051.8223,368.87036,728.376,254.44078
120,344.46417,676.07996,162.47299,278.39337,0.3446474,372.59207,803.4245,299.19757,766.8271,327.05652,557.9012
120,964.8865,123.32152,114.47638,316.4325,1.0912863,835.4609,192.20712,876.4254,155.69211,1076.4862,38.862072
120,1161.4448,355.88928,122.70642,357.99048,0.5548041,1250.2815,213.12755,1237.0322,236.21223,1082.6827,468.111
120,1118.4929,241.12064,154.10193,288.4491,0.8591659,1164.9028,128.88959,1183.8866,150.47702,1055.1777,312.13263
120,323.8781,344.71362,134.9476,217.49547,2.5850406,355.30856,249.05553,274.90234,277.61682,309.24374,426.83536
120,1225.494,478.01993,124.81372,360.71198,0.6679973,1346.3245,360.47812,1320.7701,375.92023,1144.8167,586.53217
120,266.90985,231.93834,145.98325,266.99585,0.7371927,309.49698,324.4021,184.69623,278.56927,183.51865,115.86149
120,1039.2944,191.45001,123.05652,297.88525,0.7784236,1130.4653,93.16378,1107.7942,105.19112,937.3698,255.52977
120,281.1751,566.6709,113.28476,230.76056,0.3875487,232.5313,484.9227,287.3937,498.4453,352.4026,658.703
120,1465.3982,565.92737,131.25195,345.69452,-0.2375096,1395.7056,421.52402,1443.5646,443.5101,1525.3322,707.3371
120,1305.328,693.08496,171.11816,402.122,0.03683734,1355.5978,510.89035,1359.4749,554.5848,1311.4324,875.1813
121,845.93567,546.031,142.16742,429.4303,2.017477,1029.5658,636.87,989.39905,610.857,669.94055,464.51514
121,430.40076,112.01658,146.89008,267.87613,1.4412607,522.6082,82.64619,327.18454,77.716736,306.13803,56.66375
121,898.2607,335.13248,161.88843,410.8427,1.9325825,1088.1869,377.0499,1052.4769,368.5343,728.38824,254.51683
121,344.50458,676.02454,162.43707,278.53137,0.34444234,372.669,803.52924,299.19498,766.8851,327.05386,557.89465
121,964.83704,123.72233,114.687195,316.17566,1.090515,835.5095,192.61867,876.4096,156.50017,1076.0503,38.595875
121,322.92566,344.46167,133.42123,217.55322,2.5960324,356.8313,248.84586,274.67715,277.3947,308.91202,427.1567
121,1161.4382,355.85925,122.74243,357.89066,0.55347943,1250.2974,213.21284,1237.069,236.10701,1082.885,467.8971
121,1118.8428,240.74515,154.19348,287.55563,0.8635037,1165.889,128.71509,1183.3474,150.61378,1056.0144,312.02747
121,1226.2523,478.03442,124.06665,360.5742,0.67418134,1345.0945,362.08218,1320.9017,378.12772,1145.5736,585.07635
121,267.4405,232.28264,148.11734,268.2769,0.7284871,310.37372,325.96924,185.1746,279.006,184.75253,115.690216
121,281.13342,566.7233,113.33226,230.96255,0.3870452,232.54857,484.95926,287.41916,498.5574,352.47055,658.8177
121,1039.5725,191.2836,123.02997,297.38058,0.7795213,1130.734,93.59044,1107.6919,105.16913,936.98236,254.99776
121,1465.2529,565.74,131.41711,345.59894,-0.2388309,1395.6746,421.30795,1443.4344,443.65964,1525.7201,706.9228
121,1305.4712,691.7615,167.67664,402.12457,0.028797388,1358.294,511.3452,1361.1472,555.5922,1317.6711,870.4882
122,846.371,545.85223,142.24805,428.29895,2.02132,1029.6173,635.8767,989.025,610.0248,669.96985,464.75586
122,428.05972,112.29253,146.10999,262.30646,1.4459668,521.4412,83.298645,327.366,77.56274,306.06467,58.06981
122,898.0407,335.15765,162.52686,410.21335,1.9308262,1088.0338,376.28674,1052.6985,368.0162,728.4172,254.93375
122,344.47528,676.0409,162.35626,278.5509,0.3443145,372.6486,803.54425,299.23495,766.8306,326.7777,557.94495
122,322.4253,344.69037,132.18262,217.26659,2.604668,358.26437,249.207,274.36526,277.7073,308.77954,427.66284
122,1161.4155,355.8125,122.67749,357.72086,0.5536232,1250.0126,213.2441,1236.9371,236.0691,1082.5315,467.99442
122,964.853,124.308716,114.71625,316.11026,1.0869718,835.59247,193.2659,876.4953,157.3327,1075.4896,38.243927
122,1119.5712,240.82825,153.4502,286.53754,0.86580104,1166.3009,129.17435,1181.9523,150.90584,1055.495,311.5265
122,268.17035,233.07187,149.67587,269.21466,0.7229707,309.93387,326.38776,185.25525,279.22183,184.5287,115.37819
122,1226.2893,478.2022,124.07068,360.47318,0.67472947,1345.2225,362.23242,1321.1414,378.40814,1146.1167,584.801
122,281.17282,566.74316,112.99507,230.93802,0.3865084,232.54216,484.8391,287.44223,498.50928,352.3673,658.88434
122,1040.3949,191.56044,123.12872,296.0895,0.7824595,1130.9884,93.20615,1107.4945,104.80081,936.2556,252.96886
122,1465.3069,565.6955,131.04626,346.03357,-0.24575958,1395.8016,421.67026,1442.7086,442.76645,1526.1716,706.5211
122,1307.2537,692.1282,164.67017,401.30655,0.03118658,1359.996,511.91058,1361.2157,555.5756,1316.6672,870.24194
123,846.68994,544.4525,141.87262,426.447,2.0240557,1028.8608,634.26965,989.24615,609.1541,670.7376,464.8973
123,426.47464,112.49667,146.76569,260.021,1.4486114,520.0872,84.41783,326.70227,77.76407,305.02234,58.766285
123,898.036,335.4338,161.49268,409.9914,1.928472,1087.7612,377.37564,1052.6685,368.752,728.5539,254.9375
123,344.5195,676.01025,162.3728,278.48663,0.34465098,372.45593,803.45233,299.6231,766.9936,327.05518,557.9189
123,321.643,344.81894,131.25812,215.98969,2.5991724,359.59207,249.87967,274.69626,278.3526,309.24524,427.76965
123,964.93884,124.48277,114.256714,315.36194,1.084511,836.1312,193.7004,876.72845,157.51106,1075.2302,38.29942
123,1161.3523,355.8374,122.64331,358.07208,0.55302167,1249.9961,213.16335,1236.8938,235.89767,1082.5435,467.9996
123,1119.7291,240.35431,153.48145,286.01276,0.8762058,1167.922,129.16911,1181.9396,150.67441,1055.0292,311.74417
123,268.5098,233.11226,148.15686,270.17584,0.72117096,309.97995,325.85806,185.23444,280.11768,183.66081,114.58686
123,1226.3152,478.6059,124.187256,360.90735,0.6731093,1345.3511,362.42514,1321.4902,378.84302,1146.9818,584.7397
123,281.03714,566.676,113.27284,231.04889,0.38835722,232.63141,484.88263,287.6074,498.16913,352.3238,658.8992
123,1039.816,191.45322,122.526855,296.71567,0.77975583,1131.2672,93.59968,1107.7058,105.198906,936.65027,254.20099
123,1465.5735,565.73083,130.72961,345.84796,-0.24705516,1395.8746,421.9188,1443.1227,443.05038,1526.451,706.354
124,846.8315,543.6648,141.00146,424.67072,2.0250447,1028.5809,632.7306,988.09106,608.2176,671.6933,464.76212
124,898.27734,335.4566,161.11139,410.49,1.9294984,1087.843,378.393,1052.393,369.4098,728.6373,254.8322
124,423.2207,113.29498,147.87326,257.88678,1.4424865,516.74817,85.26002,326.17462,77.516335,304.0056,57.863483
124,344.531,675.9384,162.32693,278.45703,0.34396237,372.41296,803.3532,299.674,767.0564,327.23282,557.8934
124,321.8072,345.1763,131.52567,215.58562,2.5926588,359.80103,250.4739,274.76212,278.8055,309.22153,427.37024
124,964.975,124.58839,114.484436,315.19992,1.0866358,836.18964,193.69174,876.9125,157.86862,1075.2897,38.390705
