frame,xc,yc,width,height,theta,no_x,no_y,ne_x,ne_y,ta_x,ta_y
132,333.9472,717.4802,166.1962,389.78107,-0.030411677,282.0586,894.8451,341.535,861.8193,356.3767,544.2289
133,1100.2012,682.62994,185.51239,452.94083,0.018567713,1055.506,897.7635,1088.7311,865.03,1133.2167,484.52225
133,866.2916,73.49447,147.4256,159.17154,1.5859842,827.1832,64.870895,837.4265,73.37226,840.7621,1.2279509
133,483.9859,719.5521,194.67258,397.93622,-0.01262077,423.048,909.1733,499.81982,884.5502,531.70776,545.4641
133,333.84106,719.3832,165.12,392.82904,-0.031108668,282.22687,899.91254,341.4508,862.8964,354.6275,544.4693
134,1100.1146,682.87225,185.12524,453.4541,0.020172633,1056.1902,897.65814,1089.2335,864.726,1133.6177,484.34827
134,866.3185,73.582344,147.44012,158.51434,1.5936201,828.8024,63.47614,836.05054,73.68143,840.6135,1.5004238
134,333.44543,720.5837,165.45798,395.92847,-0.031452816,282.14197,904.42535,342.06906,864.366,354.14267,544.27264
134,482.84406,719.47076,190.87183,397.04236,-0.017371524,423.46667,907.9348,498.21793,883.7854,526.9408,545.54694
135,1100.1079,683.00024,185.22845,453.5162,0.020574417,1056.3137,897.8461,1089.3517,864.839,1133.6644,484.4403
135,866.1598,72.44005,145.13177,158.34964,1.5931472,827.35266,63.3726,837.40186,71.50328,842.1465,1.1256783
135,333.37122,720.14746,165.94418,395.26294,-0.029624648,282.11038,903.01385,342.207,863.83844,354.71964,544.10394
135,483.818,719.9571,194.36765,397.84583,-0.013144486,423.47736,909.2248,499.64383,884.602,530.45087,545.62714
136,1100.0894,682.672,185.35883,452.94635,0.020444766,1056.9094,897.345,1090.2308,864.3403,1133.658,484.50723
136,867.0641,72.109215,144.50977,156.57605,1.5980158,830.65063,63.193462,838.16754,71.64796,840.9548,1.2874817
136,333.35638,719.7069,166.04756,394.57452,-0.029824702,281.92227,901.97736,341.2601,862.29114,354.28424,544.0672
136,484.3805,720.2505,196.24832,398.09454,-0.011819171,423.41855,909.8348,500.4067,884.8047,532.39215,545.8851
137,1100.0994,683.0532,185.54694,453.6873,0.019759718,1056.3519,898.29767,1089.5463,864.3737,1133.4805,484.67764
137,866.41223,72.384125,144.98126,157.69762,1.6102507,837.6636,61.029522,836.4118,72.00728,832.8308,1.5491457
137,333.3165,718.5502,166.25659,392.1695,-0.030850675,281.31793,898.6774,340.8105,860.439,354.6184,544.2111
137,483.83795,719.8572,194.22534,397.28143,-0.014760343,423.43515,908.37244,499.94653,883.27466,530.80865,545.9913
138,1100.066,683.07623,185.37299,453.76834,0.021208014,1057.3983,898.2142,1090.923,863.8608,1133.7894,484.63806
138,865.67017,72.23288,144.5473,158.78053,1.6099688,841.5874,60.13536,836.51715,71.956245,829.0451,1.5290333
138,333.3877,718.36255,166.7483,392.28003,-0.03145172,281.26984,898.38617,340.897,860.00256,354.9326,544.05316
138,483.3244,719.64734,191.99341,396.69733,-0.017527785,423.88132,907.4613,499.4134,882.3972,528.9233,545.919
139,865.2955,72.448135,144.87256,159.7271,1.6202103,831.3016,58.920044,834.87024,71.96317,839.104,1.5262644
139,1099.8674,683.13,185.70886,454.03735,0.020670893,1057.4205,898.1419,1090.857,864.3952,1133.82,484.4769
139,333.2611,719.738,166.73093,394.76233,-0.029161949,281.52646,902.18774,341.286,862.22797,354.26822,544.06995
139,483.25604,719.7007,191.51968,396.53833,-0.018117882,424.5255,907.4802,499.75095,882.33295,528.75824,546.0662
140,1099.7513,683.0668,185.84839,453.75516,0.02033276,1057.4288,897.9042,1090.8512,864.57886,1133.9147,484.48334
140,865.095,72.07393,144.2091,159.69456,1.6188254,834.9053,58.17027,834.94525,70.97081,834.2071,1.2541581
140,333.2165,719.95264,166.72275,395.32617,-0.029108088,281.79282,902.83954,341.27933,862.90894,354.36438,543.9183
140,482.33517,719.257,187.52875,395.3152,-0.024039134,425.3081,905.40686,497.87173,881.0312,524.1183,545.95593
141,1099.8567,682.9804,185.46051,453.50232,0.021164743,1057.6497,897.61633,1090.8856,864.615,1133.9854,484.376
141,865.0283,72.024414,144.16443,159.81857,1.6210523,838.9127,58.295986,835.1813,70.823814,830.2994,1.3184054
141,333.10065,720.14294,166.87852,395.80878,-0.027880985,282.017,903.4618,341.41016,863.60205,353.99054,543.8581
141,482.3089,719.24835,187.50818,395.11768,-0.023078343,426.18683,905.27075,497.55258,880.76465,523.2644,546.02435
142,1099.851,682.7448,185.26245,452.63272,0.0213263,1058.2018,896.7968,1091.782,863.51624,1134.1453,484.44678
142,865.2167,72.13719,144.38849,159.76228,1.6244869,832.74066,58.36998,834.3875,70.9782,837.14545,1.4544023
142,481.7013,718.81537,185.76816,394.58484,-0.031351123,429.57373,904.1961,496.81573,882.1908,521.7625,545.0667
142,333.3291,719.655,167.25974,394.76172,-0.029076668,281.8694,901.56836,341.1093,862.7882,354.4592,544.09204
143,1100.0479,682.7191,185.0567,452.6631,0.021556538,1058.1746,897.0177,1091.8348,862.9934,1134.0405,484.42618
143,865.0331,71.52138,143.18378,159.38893,1.6238384,835.2808,58.92682,835.24884,71.189644,834.07056,1.4222714
143,483.51788,719.4721,190.47595,396.42725,-0.018571379,427.61523,906.5268,499.1984,881.9127,528.3461,545.97894
143,332.98645,720.1186,167.95412,396.10352,-0.025750028,281.81473,903.0606,341.73932,864.2057,355.3016,543.8043
144,1100.1243,682.8067,185.0957,452.8839,0.020794991,1057.5006,897.4942,1091.239,863.3552,1133.8732,484.43997
144,865.0533,71.7564,143.64014,159.52408,1.6211852,835.13104,58.71947,834.5421,71.783264,834.65454,1.433266
144,482.56543,719.22424,188.043,395.8686,-0.028672751,430.17923,905.4212,498.4368,883.6309,525.33716,545.23975
144,332.78696,720.2818,167.59485,396.5664,-0.026242003,281.65936,903.5634,341.9613,864.65533,355.31726,543.7373
145,1100.2303,683.16864,185.38165,453.09314,0.020720502,1057.6777,898.0753,1091.7166,862.9144,1133.7891,484.6847
145,865.078,72.02092,144.2351,159.55786,1.6167104,827.34564,59.104942,834.53094,71.732834,841.9407,1.5229678
145,482.6905,719.06213,188.67722,396.1601,-0.027321253,430.8354,905.14343,499.69354,882.98334,526.672,545.46936
145,332.60925,720.8081,167.65787,397.75793,-0.023510464,282.1675,905.4376,342.50717,866.12683,355.0545,543.5566
146,1100.1246,683.2957,185.4917,453.19052,0.020275515,1057.5336,898.2407,1091.5603,863.0955,1133.7369,484.8213
146,865.0918,72.35096,144.87433,159.69893,1.6229535,823.75385,59.473415,834.12933,72.85024,845.9371,1.6434809
146,483.70764,719.6686,191.3883,396.08673,-0.023448003,430.27185,905.6401,501.47528,883.8464,529.9256,546.71704
146,332.5427,720.7709,167.422,397.73145,-0.022558223,282.10828,905.06396,342.53918,866.0725,355.0935,543.4655
147,1100.1862,683.2372,185.28595,453.12445,0.020437093,1057.7533,898.24945,1091.4843,863.5747,1133.6199,484.80273
147,864.8793,72.4703,145.13318,160.05663,1.629933,815.63477,60.04711,834.461,73.44151,854.4371,1.4241849
147,483.84558,719.8192,191.68607,395.0251,-0.023110533,430.07498,904.7119,501.90692,883.34467,530.4953,547.8747
147,332.36374,720.83716,167.86421,397.83685,-0.02187555,282.043,904.8171,342.73734,866.4016,355.3295,543.4237
148,1100.0966,683.4364,185.53827,453.40002,0.019296907,1056.9943,898.5964,1090.5576,864.0874,1133.5144,484.93906
148,484.3585,720.3479,192.7951,395.41803,-0.02128313,428.70328,905.31384,502.38342,883.972,531.80963,548.9679
148,865.43567,72.713776,145.61908,159.31732,1.631901,816.8543,61.175213,834.4802,74.10669,855.3644,1.1708689
148,332.35052,720.8895,167.6155,398.013,-0.022503458,282.03973,904.7822,342.84232,866.5348,355.4606,543.41516
149,484.4712,720.541,194.01614,395.37323,-0.017738575,427.4945,905.60583,502.10492,884.29065,531.8952,549.7796
149,1099.8146,682.96735,185.83984,452.46567,0.019742435,1057.3596,897.36926,1091.7083,862.7874,1133.7446,484.94733
149,865.35474,73.035416,146.28442,159.87146,1.6259799,811.4547,61.781208,834.84875,74.36331,862.0495,1.1137258
149,332.28122,720.91437,167.69691,398.42688,-0.021932766,282.04205,905.1585,343.0335,867.078,355.53763,543.27783
150,1100.8157,683.04297,183.53156,452.32755,0.021986568,1058.2744,897.5583,1093.3357,861.52423,1133.708,484.3065
150,484.4643,719.83795,193.4385,395.77112,-0.021019775,425.69568,903.7475,502.31357,882.7776,532.03876,550.6643
150,332.23053,720.76843,168.30142,399.68262,-0.023952711,282.24237,906.65765,342.9343,867.61444,354.70755,542.92664
151,1100.7084,683.1127,183.90912,452.2123,0.021690529,1058.3741,897.76465,1092.8951,861.9912,1133.54,484.4836
151,484.52167,720.11523,194.34033,395.8202,-0.017082887,423.12308,904.52075,501.0813,883.82263,531.1126,552.3248
151,864.16797,70.00317,140.40417,161.43187,1.6112186,814.9408,64.022934,840.8884,73.58277,853.8446,0.3112778
151,332.1016,720.8385,168.31038,400.0791,-0.023527648,282.3373,907.341,343.15192,868.20056,355.02313,542.87994
152,484.95026,719.6379,195.43811,397.89368,-0.011476842,420.95026,905.5456,499.2624,884.2069,529.8832,553.09143
152,1101.249,683.25684,182.771,452.4211,0.02350869,1059.1967,897.9549,1093.7452,861.65753,1133.6346,484.54877
152,332.12897,720.6201,168.03943,399.68805,-0.02512519,281.83173,906.67834,342.51706,867.50006,354.42337,543.09564
152,863.5323,70.27098,141.0581,161.86104,1.6118995,817.1371,62.946407,840.0156,73.920135,848.9328,0.35150748
153,484.9546,718.31665,193.39624,394.88892,-0.015924865,420.37006,900.38635,498.4721,880.7035,526.78656,553.7634
153,1101.3271,683.51514,182.44849,452.85104,0.023767479,1059.8956,898.3658,1093.9912,861.7043,1133.6138,484.634
153,332.1579,720.5072,167.65186,399.67072,-0.027581178,281.78857,906.3973,342.11218,866.8974,354.71152,543.1126
154,1101.4033,683.6625,182.22894,453.15732,0.024201673,1059.9983,898.5276,1094.257,861.2434,1133.7311,484.63812
154,487.5675,719.7549,198.49936,395.11145,-0.0037347898,417.6973,903.6005,499.45926,880.8465,529.29584,556.40125
154,332.005,720.49854,168.22311,399.98944,-0.024601307,281.30206,906.5917,342.0927,867.0071,354.4356,542.88654
155,1101.365,683.6272,182.36273,453.02307,0.02419583,1059.923,898.4829,1093.8557,861.9661,1133.6594,484.5872
155,487.74072,719.9989,198.68979,394.2132,-0.003193566,417.86987,902.88354,498.86438,880.7296,527.93634,556.1973
155,331.73975,720.5896,167.7468,399.9077,-0.024984915,281.14365,906.81647,342.2487,867.20825,354.40012,542.85406
156,1101.3788,683.60645,182.22656,453.03937,0.024562893,1060.0938,898.2998,1094.4071,861.6303,1133.6584,484.50967
156,488.702,721.98914,202.3764,392.06256,-0.0010438348,416.78235,904.7648,498.5612,882.60394,527.7267,556.9198
156,331.6059,720.5118,167.40488,399.66638,-0.024005897,281.31564,906.79095,342.3243,867.06934,354.92502,542.67725
157,1101.3934,683.60956,181.77142,452.87515,0.024786662,1060.7144,897.8081,1095.3591,861.0306,1133.7609,484.4272
157,487.28693,722.1365,199.26294,391.1192,-0.0037433319,417.9537,903.379,499.3413,881.24243,528.34515,556.35583
157,331.7587,720.48,167.44017,399.51227,-0.025556678,281.27686,906.32733,342.24603,866.61597,355.23346,542.7899
158,1101.4551,683.99084,181.90912,453.5195,0.023642644,1059.0708,898.7073,1093.7506,861.3575,1133.5492,484.53986
158,486.2727,723.0808,198.40439,388.57147,-0.005276362,417.83813,903.7719,498.74014,880.6777,527.8286,554.4957
158,331.69238,720.512,168.27792,399.43982,-0.024482384,281.38763,906.3289,342.551,866.5473,355.3901,542.82684
159,1101.504,683.8103,181.81586,453.07437,0.024011435,1059.3752,898.5484,1093.8948,861.603,1133.5155,484.6836
159,488.24783,721.36786,200.09491,388.7218,-0.011314868,421.078,900.7799,498.10324,882.16724,525.9509,552.7856
159,331.8557,720.5671,168.94034,399.37842,-0.022547042,280.7975,906.19196,342.70355,866.97656,355.49872,543.0645
160,488.84323,720.2755,199.98553,389.7182,-0.017109213,423.3628,899.5566,495.6528,881.50934,520.9864,550.08124
160,1101.5164,683.9461,181.85004,453.36984,0.0246781,1059.5203,899.0273,1093.4017,862.34863,1133.4559,484.66238
160,331.61572,720.5956,168.60912,399.37445,-0.022331968,280.72076,906.48236,342.98355,867.14813,355.63095,542.9756
161,488.48132,720.4746,199.8765,390.68805,-0.017133774,423.6984,901.017,495.89404,882.608,521.69073,549.4253
161,1101.3276,684.9304,182.35028,455.25024,0.023573,1058.2881,900.6673,1092.2689,863.74506,1133.4193,484.6305
161,331.49588,720.593,167.92345,399.25592,-0.021413151,280.6198,906.83356,343.26538,867.7665,355.60513,542.90314
162,486.87598,720.3741,197.55344,392.11157,-0.016846765,424.79074,901.76013,496.78366,883.69806,522.19415,548.8604
162,1101.3206,684.7415,182.39178,454.9043,0.023564478,1057.4832,900.3051,1091.9742,863.1242,1133.3975,484.65082
162,331.5598,720.4333,168.47797,399.33447,-0.019397689,280.7612,906.7473,343.0899,867.80536,355.5222,542.8576
163,483.23053,719.6975,188.74072,390.8546,-0.03529083,426.286,899.14996,496.84998,880.7124,521.7868,548.8038
163,1101.3792,683.9766,182.53137,453.42972,0.02344337,1057.3395,899.0937,1091.8923,862.76996,1133.3011,484.65857
163,331.10132,720.4364,167.76837,399.6325,-0.020945707,280.6198,907.0963,343.37537,867.5106,356.18274,542.6931
164,1101.1807,683.8694,183.13739,453.09552,0.021915048,1056.3186,898.80975,1091.0398,862.93896,1133.3241,484.65225
164,481.20032,719.9457,183.74857,390.91766,-0.04577319,428.12665,901.3766,497.87537,880.82227,525.3805,547.7175
164,330.84186,720.4081,167.03256,399.72876,-0.022020794,280.3885,907.1373,343.55954,867.243,356.3551,542.5803
165,1101.3123,683.39404,182.76501,452.35294,0.023302697,1056.2188,898.14056,1091.2433,862.1597,1133.4324,484.59247
165,479.1175,719.49194,178.99939,389.4953,-0.052906033,429.7937,898.5212,496.85156,878.2224,521.82214,547.783
165,330.99878,720.0244,166.23813,398.99866,-0.025776895,280.0957,905.66504,342.92816,865.81506,356.5563,542.5889
166,1101.3264,683.30597,182.95984,452.19104,0.023024006,1055.8264,898.10767,1091.2346,862.17163,1133.5358,484.6387
166,479.91895,719.6962,179.95972,389.1089,-0.053276848,429.8955,898.6567,498.02744,878.40497,523.3898,548.10986
166,331.04855,720.04407,166.6241,399.05334,-0.025623662,280.27182,905.85944,342.97443,865.9817,356.9982,542.561
167,1101.906,683.09753,181.32202,450.55438,0.019868456,1055.9397,896.10486,1090.6891,861.50714,1132.5667,485.73618
167,480.2289,719.5942,180.4516,388.89526,-0.053715535,429.30157,898.2242,497.68033,878.478,521.7899,548.5954
167,331.06546,720.26807,166.66925,399.29803,-0.024720903,280.64935,906.5892,343.05865,866.62976,357.05637,542.514
167,865.8445,67.959305,137.4632,161.5667,1.684902,799.0151,56.381454,847.5142,75.92578,863.7229,1.7122321
168,1101.0557,683.5255,183.92645,452.67242,0.021305015,1053.8693,898.59125,1089.3385,862.75665,1133.3954,484.59933
168,480.78137,719.6888,181.73434,389.03284,-0.053640705,429.33038,898.9065,499.73444,878.966,524.5906,548.8243
168,331.17416,720.16327,166.65057,398.9475,-0.026039464,280.60016,905.90533,342.9873,865.87604,357.25143,542.58307
168,865.10315,68.26206,137.79987,162.60818,1.6843213,799.25055,59.177937,849.3035,77.39718,869.02686,1.3970612
169,1101.4589,683.53894,182.41504,450.6519,0.017928427,1053.1996,896.70703,1088.5446,862.57983,1132.4146,486.2714
169,481.03345,719.7213,182.44077,389.06476,-0.05283419,429.3915,898.49445,500.4967,878.89844,525.56036,548.6609
169,331.1448,719.9944,166.65991,398.81238,-0.025698991,281.37222,905.13745,343.03214,865.36145,358.465,542.482
170,1100.1298,683.0244,185.27167,450.35303,0.01980468,1054.1332,896.4359,1089.9022,864.6968,1133.23,484.76178
170,479.62524,718.5497,180.23569,386.17157,-0.0548626,429.7783,893.4693,499.66238,876.70685,523.9481,549.02203
170,331.35834,720.8595,167.75992,398.6139,-0.019615687,281.59726,906.41785,343.09088,867.2543,359.2362,543.3497
170,865.34357,68.13896,138.00354,160.95093,1.7418234,794.6832,56.456165,842.4234,79.07862,875.6099,0.36319125
171,1100.0454,682.71783,185.33191,449.84476,0.020772062,1054.2549,895.6225,1090.3861,863.84106,1133.5243,484.56732
171,480.01624,718.6086,181.08353,386.47034,-0.052459937,429.92447,893.5856,499.8442,876.9727,523.6475,548.9945
171,331.3521,720.81683,168.00008,399.12756,-0.019072866,281.70135,906.81146,343.20337,867.6132,359.35077,543.0724
171,862.7445,66.926895,134.90643,163.83156,1.6482326,793.21735,66.90738,840.84503,79.43919,876.6251,3.7232077
172,1099.8892,682.8251,185.9049,449.98886,0.02003688,1053.3345,895.82776,1089.4404,864.54803,1133.4783,484.60803
172,480.57306,718.7367,183.72714,387.25952,-0.042938724,429.63077,894.1089,500.33264,877.1829,524.39246,548.9669
172,331.47678,720.78687,168.27571,399.10626,-0.01832837,281.58307,906.7432,343.312,867.8453,359.22406,543.0886
173,481.12778,719.32544,185.26178,387.8487,-0.037112296,428.71448,894.8362,500.4066,878.1493,524.1639,549.78375
173,1099.7249,683.31104,186.53918,450.78073,0.018427396,1050.6506,896.7658,1086.5895,866.50433,1133.2706,484.76617
173,331.66306,720.77496,168.20772,399.26514,-0.017986137,281.96405,906.9619,343.40738,868.23676,359.10797,542.9757
174,481.63608,719.8362,187.01349,388.956,-0.030773228,428.97345,896.3557,501.2656,879.08984,525.9257,549.8537
174,1099.75,683.4742,186.30383,451.08777,0.017674683,1050.3092,896.89374,1086.0541,866.5448,1133.0941,484.7851
174,331.70956,720.8198,168.1815,399.11365,-0.017980024,281.6562,906.72736,343.52237,868.0695,359.0593,543.0045
175,482.45404,720.3893,189.46591,390.51276,-0.024827803,429.14185,898.4591,502.68634,880.19086,528.41833,550.1427
175,1099.9406,684.1517,186.45502,452.40488,0.015532162,1048.7095,898.67413,1084.0879,867.37335,1132.7366,484.99268
175,331.87823,720.8136,167.89749,398.98676,-0.01820218,281.726,906.42145,343.60602,867.87384,359.34372,542.9397
176,482.84457,720.44617,189.75592,390.31,-0.024357297,428.81815,897.99817,502.6279,879.8102,528.7335,550.5949
176,1099.7599,685.1541,187.1004,454.21207,0.014361914,1047.838,900.3822,1083.8293,867.60614,1132.6945,485.19543
176,332.00635,720.5437,167.25505,398.96082,-0.020626372,281.41333,905.9448,343.18076,867.1646,359.00162,542.7024
177,483.06583,720.8009,190.43805,389.95276,-0.021538403,428.20438,898.15216,502.57773,880.13513,528.3012,551.78766
177,1099.2715,685.2628,188.29443,454.47202,0.013224998,1046.1418,900.7654,1082.1501,868.98486,1132.5151,485.37402
177,332.15784,720.78955,167.3851,398.89948,-0.020290306,281.91263,906.2079,343.34293,867.85266,359.56464,542.90576
178,482.79187,721.468,189.949,389.88226,-0.025898054,427.2668,899.19104,503.358,881.02783,528.9768,553.0065
178,1099.1499,685.5386,188.46436,454.99765,0.012916635,1046.1504,900.9797,1082.897,869.2671,1132.4279,485.30673
178,332.26422,720.75916,166.68983,398.8579,-0.02185067,281.98325,906.21765,343.32605,867.5796,359.65698,542.97266
179,482.7169,721.8363,189.95917,390.0185,-0.028958747,424.83786,899.226,503.44016,881.5822,528.8423,554.9287
179,1099.1272,685.4773,188.4967,454.4725,0.012610843,1045.963,900.9425,1082.6461,869.06354,1132.3575,485.54462
179,332.32477,720.7853,166.07397,398.67053,-0.023870233,282.1226,905.99817,343.32523,867.54144,359.77057,543.1456
180,482.46902,722.3093,189.91559,390.50818,-0.029326057,425.6556,900.6972,504.21005,882.1794,529.9456,554.4459
180,1099.3453,685.4931,187.63922,454.50027,0.013316712,1046.5035,900.6007,1083.0533,867.76184,1132.4773,485.44046
180,332.3071,720.59155,165.8637,398.31506,-0.025025865,282.2322,905.2693,343.17328,866.89954,359.76514,543.1206
180,848.52783,92.00808,183.36298,196.83908,1.6417681,779.60974,109.692184,803.0854,95.14462,865.6055,6.3674817
181,482.00977,722.6279,189.68625,391.4214,-0.02696969,426.45242,902.50757,503.94678,883.1746,529.5281,553.99066
181,1099.4908,685.7061,186.9466,454.75977,0.013191792,1048.7173,900.12946,1086.0907,864.57733,1132.6337,485.32547
181,332.28207,720.74304,165.19354,398.45642,-0.02453216,282.51694,906.096,343.25858,867.4932,359.84793,543.01
182,1099.6992,685.50525,186.3515,454.31717,0.014120011,1049.6993,899.90314,1087.4044,863.1382,1132.568,485.44568
182,481.48154,722.8818,189.08978,391.91016,-0.025905574,426.761,903.7448,503.67746,883.82935,529.2684,553.776
182,332.3523,720.638,164.6887,398.17212,-0.026733154,282.4772,905.83563,342.6912,866.55927,359.5322,543.1343
183,1099.7026,685.3183,185.78308,453.9056,0.015146555,1050.1736,899.3712,1087.1323,863.27576,1132.599,485.5045
183,481.76608,722.98865,190.22504,393.26678,-0.023102565,427.2571,905.24756,504.27335,884.94055,530.8674,553.421
183,332.13507,721.0066,164.282,399.30615,-0.026828978,282.9326,907.7357,343.07886,867.8167,359.1959,542.8059
184,1099.963,684.91693,185.17523,453.2372,0.015165766,1050.7955,899.355,1086.525,863.62585,1132.4021,485.48303
184,481.5247,722.66327,189.71283,393.5027,-0.02383234,427.75446,905.14606,503.62463,884.84674,530.36285,553.09784
184,332.2968,720.7214,164.03848,398.8274,-0.02856274,282.88174,906.68256,342.62906,866.7116,358.761,542.852
185,1099.9843,684.518,185.24054,452.5547,0.015304148,1050.7434,898.70074,1086.6086,862.9618,1132.348,485.34845
185,481.61176,722.59344,190.16678,393.88928,-0.021865828,428.0715,905.6478,503.84457,884.77997,530.7186,552.91876
185,332.5524,720.39307,164.42297,398.24683,-0.028183002,282.70117,905.51697,341.89264,865.87177,358.02527,542.9657
186,1100.0546,683.7438,185.4422,451.5324,0.015031365,1050.9285,898.1023,1086.5345,863.4571,1131.9932,485.10602
186,481.60358,722.50146,190.36609,393.55457,-0.020530105,428.0891,905.46246,503.3826,884.8281,530.59985,552.5752
186,332.48,720.8998,164.1769,398.95172,-0.026156442,283.00107,907.4368,342.48032,867.221,358.05792,543.0252
187,1100.1697,683.68823,185.17975,451.356,0.0153849125,1052.4337,897.907,1088.1067,863.6578,1131.8867,484.67874
187,481.13617,722.42346,189.39743,392.8708,-0.021635143,427.93985,904.9306,502.40137,884.26447,528.52484,552.224
187,332.39587,720.98804,164.05623,398.98114,-0.02586559,283.15652,907.79047,342.78693,867.44507,358.4114,542.95306
188,1099.7966,684.868,186.69934,453.6017,0.013002948,1049.993,899.7871,1085.8784,865.6046,1131.3544,484.57355
188,481.05783,722.2739,189.26239,392.7754,-0.022017892,428.104,904.82855,502.3333,884.0654,528.0816,551.7767
188,332.51892,720.9564,164.17433,398.6598,-0.025684405,283.13998,907.3859,342.80743,867.1548,358.73007,543.01965
189,1099.5168,683.7998,186.57776,451.45578,0.013602308,1051.5054,897.7165,1086.4489,865.353,1130.7684,484.46814
189,480.41852,721.98975,187.71811,391.7602,-0.025472617,427.07297,903.4554,501.2402,883.0843,525.6019,551.76984
189,332.5155,720.8624,164.04778,398.96564,-0.026170405,283.2603,907.4727,342.65106,866.9719,357.9392,542.72546
190,1099.4733,684.3236,187.02814,452.0304,0.012730525,1050.4484,898.722,1085.5156,866.9837,1129.9418,484.83002
190,480.40674,722.17255,187.4711,390.94092,-0.025546143,426.01337,903.01483,500.7644,882.80115,525.09283,551.86414
190,332.6314,720.87476,164.02611,398.57794,-0.024744406,283.2327,907.44916,342.74634,867.5455,357.8432,542.8326
191,480.2149,721.6866,186.24966,389.92676,-0.030031836,426.0213,901.2688,500.74905,881.57263,524.2528,552.0262
191,1099.2708,684.5658,187.51196,451.3571,0.012461746,1050.3103,898.70435,1085.3201,867.26917,1129.9033,485.3825
191,332.72925,720.77997,164.72711,398.66663,-0.02563852,283.15884,907.0255,342.91104,867.3272,357.48654,542.7069
192,479.89526,721.4169,185.39035,389.6093,-0.032342274,425.89755,900.7747,500.53894,880.97,523.78577,551.9016
192,1099.4121,684.9839,186.81824,451.231,0.014250069,1051.3546,898.80786,1087.1178,866.95654,1130.7787,485.90854
192,332.95178,720.4284,164.47,398.22498,-0.026940634,282.64505,905.5376,343.02087,866.99286,356.25247,542.6978
193,480.17395,721.6891,186.797,390.1463,-0.027686864,426.3302,901.7179,501.53384,881.48425,525.154,551.9183
193,1099.4387,684.9182,186.66254,451.51526,0.012997511,1050.8594,899.0181,1086.1697,867.6512,1130.1182,485.71716
193,333.00058,720.869,166.20514,399.0462,-0.022094091,283.11746,906.5326,344.37366,869.40125,357.2646,542.73517
194,480.3836,721.9114,187.88058,390.8365,-0.024259508,426.18118,902.68256,501.9181,882.0252,526.0592,551.72986
194,1099.2207,685.63934,187.78503,453.9285,0.011144339,1049.4786,900.8127,1085.0472,869.0602,1129.8817,485.20786
194,837.81946,121.70282,190.08154,309.68588,1.098193,932.0095,165.82396,749.85236,132.14095,698.9905,16.095959
194,333.17834,720.7403,166.07664,399.2273,-0.024921147,283.26,906.37915,344.72525,868.81354,357.10223,542.5714
195,832.4221,125.6221,187.4682,309.43658,1.118218,930.52655,166.66599,740.4601,132.64134,693.2569,22.147917
195,480.06366,721.7117,187.23032,390.58636,-0.025073403,426.1869,902.1564,501.4624,881.44006,525.4299,551.5906
195,1098.9695,685.0124,188.94641,453.09973,0.009536891,1049.4692,900.2421,1085.115,869.2277,1129.9963,485.19675
195,333.33072,720.10205,165.79895,398.0484,-0.027951023,282.76727,904.3503,344.24008,867.0863,356.83325,542.5939
196,480.03366,721.785,187.14716,390.66785,-0.0254336,426.19583,902.1831,501.40305,881.6045,525.3989,551.60504
196,1098.8835,684.4259,189.34918,452.81055,0.007956719,1049.4395,899.6142,1085.113,868.3642,1130.0442,485.05237
196,827.9252,125.49142,179.9884,314.20465,1.1408046,931.5589,168.19016,736.8701,136.89583,686.6101,26.210201
196,333.24927,720.31274,165.30565,398.51794,-0.02780773,282.8469,905.36426,343.69443,867.03143,356.0163,542.5951
197,479.9912,721.77515,186.86533,390.83075,-0.027580058,426.11798,902.58484,501.71472,881.76843,526.11865,551.5299
197,1098.7656,684.9674,190.29437,453.85626,0.0063638594,1048.9219,900.40906,1085.9136,867.63055,1130.5121,485.1413
197,827.7411,124.96042,186.35803,324.7337,1.185891,939.07623,171.52524,734.60443,138.76282,681.4931,24.912352
197,333.1464,720.2389,164.46655,398.38605,-0.029706374,282.4435,905.37476,343.2572,866.73566,355.52725,542.63226
198,479.935,721.9374,187.3042,390.97955,-0.0255469,426.14502,903.0023,501.86905,882.4641,525.9021,551.5774
198,814.41113,135.1669,181.1228,312.40417,1.2282634,923.74976,179.98409,730.2682,143.9042,676.53235,39.409252
198,1098.0669,686.6864,191.28894,454.4964,0.002498135,1045.9875,904.3627,1082.648,867.11414,1131.3472,488.34427
198,333.19482,720.23694,164.68022,398.19196,-0.027737632,282.56406,904.8985,342.9521,866.5301,354.96268,542.7759
199,811.4603,144.252,182.70966,312.46295,1.2390568,919.96497,180.07748,720.8651,146.87186,667.6013,48.591946
199,479.65918,721.8013,186.45444,390.66138,-0.02655172,426.02893,902.7411,501.0249,882.1247,524.6415,551.3662
199,1098.2083,687.735,191.39221,454.66922,0.0034732418,1044.7584,905.5943,1081.5702,867.826,1132.7053,489.6044
199,333.19604,719.7683,164.993,397.82,-0.02693256,282.79086,903.9193,342.5703,865.24255,355.44812,542.4195
200,810.76404,147.15367,183.87189,316.757,1.2341831,919.62366,181.55428,712.0051,149.56963,666.15674,52.62807
200,479.82614,721.9258,186.36469,390.63348,-0.026397778,426.14792,903.30585,500.3486,882.41077,523.34906,551.42084
200,1098.168,688.1459,191.87317,454.3355,0.0036265186,1045.2091,906.06586,1081.2504,868.44904,1133.4661,490.40933
